3,3,gini,best,0.6818409170791826,0.6814248478458192,0.67093601830726,0.6929144755051204
3,3,gini,random,0.7685076419895625,0.6433955734853134,0.5519457018252489,0.6663437586493219
3,3,entropy,best,0.6568707617230498,0.6626456455338452,0.6482967652997027,0.6752006642679214
3,3,entropy,random,0.7572642718343605,0.6284591078565372,0.5407121503631585,0.6487683365624135
3,5,gini,best,0.6818409170791826,0.6814248478458192,0.67093601830726,0.6929144755051204
3,5,gini,random,0.7638595865136181,0.6421145343455029,0.5523132122379826,0.6657902020481594
3,5,entropy,best,0.6568707617230498,0.6626456455338452,0.6482967652997027,0.6752006642679214
3,5,entropy,random,0.7477362117610995,0.6388378358763959,0.5454653854905671,0.6616385275394409
3,10,gini,best,0.6818409170791826,0.6814248478458192,0.67093601830726,0.6929144755051204
3,10,gini,random,0.7562234340818758,0.6016335297589132,0.5225913496048157,0.617492388596734
3,10,entropy,best,0.6568707617230498,0.6626456455338452,0.6482967652997027,0.6752006642679214
3,10,entropy,random,0.6680190007511846,0.6316473293213937,0.5479377771451132,0.6518128978688071
5,3,gini,best,0.710879333212778,0.7086832815891483,0.700114652955341,0.7182396900083033
5,3,gini,random,0.7565961103807256,0.6503009739342067,0.5625379716445639,0.673539994464434
5,3,entropy,best,0.6965664301135717,0.6946812322312302,0.6882103061120176,0.7034320509272073
5,3,entropy,random,0.6572368591213498,0.6466502793889225,0.6012993209527963,0.6591475228342097
5,5,gini,best,0.710879333212778,0.7086832815891483,0.700114652955341,0.7182396900083033
5,5,gini,random,0.6650805296855512,0.6557592238930882,0.6039523612093477,0.6725712704123996
5,5,entropy,best,0.6965664301135717,0.6946812322312302,0.6882103061120176,0.7034320509272073
5,5,entropy,random,0.6594993974277882,0.6421001822058289,0.5930094694348974,0.6551342374757819
5,10,gini,best,0.7110778411910172,0.7088355581233344,0.7002963258007648,0.718378079158594
5,10,gini,random,0.6645427434312027,0.657326207229545,0.6047396399191362,0.6734016053141434
5,10,entropy,best,0.6965664301135717,0.6946812322312302,0.6882103061120176,0.7034320509272073
5,10,entropy,random,0.6817697726956475,0.6489383439757435,0.5744532822553486,0.6704954331580404
10,3,gini,best,0.7475146731001244,0.7452375140550657,0.7361939002811712,0.7594796567949073
10,3,gini,random,0.7008973789542642,0.6727851152204313,0.6209578555466195,0.6908386382507612
10,3,entropy,best,0.7465469470872836,0.7444579325416463,0.7354161617671778,0.7586493218931636
10,3,entropy,random,0.7465113530647794,0.7247582101032629,0.6997067405706092,0.7403819540548021
10,5,gini,best,0.7463504971893068,0.744084046696472,0.7348731108937799,0.7583725435925823
10,5,gini,random,0.7336696656300838,0.6700060339849093,0.6032678510944037,0.6909770274010517
10,5,entropy,best,0.7460950482860405,0.7440612599920757,0.7349547396548567,0.7582341544422917
10,5,entropy,random,0.7304851346646645,0.6816809084224413,0.6259341032933265,0.7013562136728481
10,10,gini,best,0.7469312797821064,0.7447347010144783,0.7357637666007131,0.7589261001937448
10,10,gini,random,0.699279397531742,0.6756098566516382,0.6257888972452279,0.6931912538057017
10,10,entropy,best,0.7467228445593244,0.7446699560995832,0.7356313770015325,0.7589261001937448
10,10,entropy,random,0.6766458844176633,0.671311918299658,0.6419509362180635,0.684749515637974
