timestamp,dpid,flows,eviction_reason
1695484860.9541626,1,20,IDLE TIMEOUT
1695484861.0603764,1,21
1695484861.0618763,1,22
1695484861.1722932,1,23
1695484861.173992,1,24
1695484861.1746051,1,23,IDLE TIMEOUT
1695484861.3123047,1,24
1695484861.314411,1,25
1695484861.315185,1,24,IDLE TIMEOUT
1695484861.3153036,1,23,IDLE TIMEOUT
1695484861.4483392,1,24
1695484861.4496968,1,25
1695484861.4501247,1,24,IDLE TIMEOUT
1695484861.5644069,1,25
1695484861.5662923,1,26
1695484861.567039,1,25,IDLE TIMEOUT
1695484861.5671735,1,24,IDLE TIMEOUT
1695484861.6952329,1,24
1695484861.696177,1,24
1695484861.697938,1,25
1695484861.6993768,1,26
1695484861.8602107,1,27
1695484861.8619924,1,28
1695484861.862684,1,27,IDLE TIMEOUT
1695484861.8628013,1,26,IDLE TIMEOUT
1695484861.9924192,1,27
1695484861.9945977,1,28
1695484861.9951842,1,27,IDLE TIMEOUT
1695484862.0883157,1,28
1695484862.090079,1,29
1695484862.09063,1,28,IDLE TIMEOUT
1695484862.2203448,1,29
1695484862.2261367,1,28,IDLE TIMEOUT
1695484862.2262645,1,27,IDLE TIMEOUT
1695484862.3323648,1,28
1695484862.3338127,1,29
1695484862.4485362,1,30
1695484862.4505384,1,31
1695484862.4511576,1,30,IDLE TIMEOUT
1695484862.4599326,1,29,IDLE TIMEOUT
1695484862.6522214,1,30
1695484862.6537008,1,31
1695484862.7845454,1,32
1695484862.786507,1,33
1695484862.9243028,1,34
1695484862.9260206,1,35
1695484862.9265647,1,34,IDLE TIMEOUT
1695484862.929992,1,33,IDLE TIMEOUT
1695484863.0162733,1,34
1695484863.0177946,1,35
1695484863.1404238,1,36
1695484863.1422877,1,37
1695484863.228477,1,38
1695484863.2301664,1,39
1695484863.230672,1,38,IDLE TIMEOUT
1695484863.3072624,1,38
1695484863.3082216,1,38
1695484863.3102086,1,39
1695484863.3120413,1,40
1695484863.4402807,1,41
1695484863.4419017,1,42
1695484863.4871004,1,42
1695484863.5403085,1,43
1695484863.542427,1,44
1695484863.6361814,1,45
1695484863.6375988,1,46
1695484863.7431824,1,46
1695484863.7682962,1,47
1695484863.7697659,1,48
1695484863.7702215,1,47,IDLE TIMEOUT
1695484863.876301,1,48
1695484863.8780134,1,49
1695484863.8785243,1,48,IDLE TIMEOUT
1695484863.999333,1,48
1695484864.0006905,1,49
1695484864.0027106,1,50
1695484864.00778,1,49,IDLE TIMEOUT
1695484864.0079186,1,48,IDLE TIMEOUT
1695484864.0965176,1,49
1695484864.0980246,1,50
1695484864.2003562,1,51
1695484864.2022393,1,52
1695484864.255158,1,52
1695484864.292497,1,53
1695484864.2944689,1,54
1695484864.4243274,1,55
1695484864.4258373,1,56
1695484864.4264798,1,55,IDLE TIMEOUT
1695484864.4265928,1,54,IDLE TIMEOUT
1695484864.5117216,1,54
1695484864.512415,1,54
1695484864.5127437,1,54
1695484864.5137475,1,54
1695484864.5140777,1,54
1695484864.5362167,1,55
1695484864.5379817,1,56
1695484864.5477018,1,55,IDLE TIMEOUT
1695484864.668385,1,56
1695484864.6701336,1,57
1695484864.7670517,1,57
1695484864.7679193,1,57
1695484864.7801747,1,58
1695484864.7817366,1,59
1695484864.782223,1,58,IDLE TIMEOUT
1695484864.8924725,1,59
1695484864.8948426,1,60
1695484865.0232809,1,60
1695484865.0236473,1,60
1695484865.024881,1,61
1695484865.0263236,1,61
1695484865.0266447,1,61
1695484865.027718,1,62
1695484865.028474,1,61,IDLE TIMEOUT
1695484865.0286062,1,60,IDLE TIMEOUT
1695484865.1523688,1,61
1695484865.154155,1,62
1695484865.1549015,1,61,IDLE TIMEOUT
1695484865.1550355,1,60,IDLE TIMEOUT
1695484865.2793288,1,60
1695484865.2797358,1,60
1695484865.2808435,1,61
1695484865.2822168,1,61
1695484865.2825687,1,61
1695484865.2837114,1,62
1695484865.284363,1,61,IDLE TIMEOUT
1695484865.3803864,1,62
1695484865.3823094,1,61,IDLE TIMEOUT
1695484865.382449,1,60,IDLE TIMEOUT
1695484865.3825815,1,59,IDLE TIMEOUT
1695484865.5405316,1,60
1695484865.5426774,1,61
1695484865.5436954,1,60,IDLE TIMEOUT
1695484865.5438335,1,59,IDLE TIMEOUT
1695484865.5439744,1,58,IDLE TIMEOUT
1695484865.7443333,1,59
1695484865.7458763,1,60
1695484865.746499,1,59,IDLE TIMEOUT
1695484865.746634,1,58,IDLE TIMEOUT
1695484865.7500403,1,57,IDLE TIMEOUT
1695484865.7909207,1,57
1695484865.7917829,1,57
1695484865.8884714,1,58
1695484865.8904183,1,59
1695484865.8909829,1,58,IDLE TIMEOUT
1695484865.8994944,1,57,IDLE TIMEOUT
1695484866.0244343,1,58
1695484866.0265424,1,59
1695484866.0302887,1,58,IDLE TIMEOUT
1695484866.144571,1,59
1695484866.1465049,1,60
1695484866.264365,1,61
1695484866.2661228,1,62
1695484866.2666478,1,61,IDLE TIMEOUT
1695484866.270408,1,60,IDLE TIMEOUT
1695484866.3963466,1,61
1695484866.3979568,1,62
1695484866.3985195,1,61,IDLE TIMEOUT
1695484866.4021857,1,60,IDLE TIMEOUT
1695484866.4023132,1,59,IDLE TIMEOUT
1695484866.5283244,1,60
1695484866.5299726,1,61
1695484866.6404278,1,62
1695484866.642419,1,63
1695484866.7923284,1,64
1695484866.7940242,1,65
1695484866.7945635,1,64,IDLE TIMEOUT
1695484866.7981548,1,63,IDLE TIMEOUT
1695484866.815108,1,63
1695484866.8159132,1,63
1695484866.876293,1,64
1695484866.8778338,1,65
1695484866.9763236,1,66
1695484866.9779022,1,67
1695484866.9785516,1,66,IDLE TIMEOUT
1695484867.1004982,1,67
1695484867.1026194,1,68
1695484867.1962147,1,69
1695484867.1978128,1,70
1695484867.3325942,1,71
1695484867.334967,1,72
1695484867.3401468,1,71,IDLE TIMEOUT
1695484867.3402832,1,70,IDLE TIMEOUT
1695484867.3404138,1,69,IDLE TIMEOUT
1695484867.4605212,1,70
1695484867.4623966,1,71
1695484867.5682962,1,72
1695484867.5697997,1,73
1695484867.5740485,1,72,IDLE TIMEOUT
1695484867.696471,1,73
1695484867.6985433,1,74
1695484867.6990407,1,73,IDLE TIMEOUT
1695484867.8045018,1,74
1695484867.8065436,1,75
1695484867.8073602,1,74,IDLE TIMEOUT
1695484867.8075507,1,73,IDLE TIMEOUT
1695484867.9482217,1,74
1695484867.9496603,1,75
1695484867.9501011,1,74,IDLE TIMEOUT
1695484868.0603094,1,75
1695484868.0620384,1,76
1695484868.0626369,1,75,IDLE TIMEOUT
1695484868.1803217,1,76
1695484868.1825504,1,77
1695484868.1836598,1,76,IDLE TIMEOUT
1695484868.1838648,1,75,IDLE TIMEOUT
1695484868.2522752,1,76
1695484868.2540417,1,77
1695484868.2547443,1,76,IDLE TIMEOUT
1695484868.3403914,1,77
1695484868.3425443,1,78
1695484868.3464081,1,77,IDLE TIMEOUT
1695484868.3507652,1,77
1695484868.3516772,1,77
1695484868.4804614,1,78
1695484868.4828033,1,79
1695484868.4875183,1,78,IDLE TIMEOUT
1695484868.58043,1,79
1695484868.5829177,1,80
1695484868.8364933,1,81
1695484868.8384137,1,82
1695484868.839698,1,81,IDLE TIMEOUT
1695484868.8398347,1,80,IDLE TIMEOUT
1695484868.8399808,1,79,IDLE TIMEOUT
1695484868.840105,1,78,IDLE TIMEOUT
1695484868.8433776,1,77,IDLE TIMEOUT
1695484868.9644217,1,78
1695484868.9665964,1,79
1695484868.9677777,1,78,IDLE TIMEOUT
1695484868.9679677,1,77,IDLE TIMEOUT
1695484868.9681168,1,76,IDLE TIMEOUT
1695484869.06442,1,77
1695484869.0664253,1,78
1695484869.0713818,1,77,IDLE TIMEOUT
1695484869.1885536,1,78
1695484869.1909635,1,79
1695484869.191808,1,78,IDLE TIMEOUT
1695484869.3128572,1,79
1695484869.3139496,1,80
1695484869.3151495,1,81
1695484869.3167806,1,80,IDLE TIMEOUT
1695484869.4324398,1,81
1695484869.4339678,1,82
1695484869.4346538,1,81,IDLE TIMEOUT
1695484869.4347637,1,80,IDLE TIMEOUT
1695484869.5604134,1,81
1695484869.5624945,1,82
1695484869.6925347,1,83
1695484869.6944907,1,84
1695484869.695069,1,83,IDLE TIMEOUT
1695484869.699622,1,82,IDLE TIMEOUT
1695484869.8285575,1,83
1695484869.8308535,1,84
1695484869.8313727,1,83,IDLE TIMEOUT
1695484869.9283423,1,84
1695484869.9304497,1,85
1695484869.9313173,1,84,IDLE TIMEOUT
1695484869.9314768,1,83,IDLE TIMEOUT
1695484870.0362709,1,84
1695484870.038216,1,85
1695484870.0388808,1,84,IDLE TIMEOUT
1695484870.0389922,1,83,IDLE TIMEOUT
1695484870.3442998,1,84
1695484870.346072,1,85
1695484870.3465552,1,84,IDLE TIMEOUT
1695484870.3503463,1,83,IDLE TIMEOUT
1695484870.3504748,1,82,IDLE TIMEOUT
1695484870.4765255,1,83
1695484870.478799,1,84
1695484870.479415,1,83,IDLE TIMEOUT
1695484870.588441,1,84
1695484870.7084577,1,85
1695484870.7104244,1,86
1695484870.7149959,1,85,IDLE TIMEOUT
1695484870.715156,1,84,IDLE TIMEOUT
1695484870.8362918,1,85
1695484870.8378642,1,86
1695484870.8385296,1,85,IDLE TIMEOUT
1695484870.8386831,1,84,IDLE TIMEOUT
1695484870.842482,1,83,IDLE TIMEOUT
1695484870.9111009,1,83
1695484870.9843493,1,84
1695484870.9858284,1,83,IDLE TIMEOUT
1695484870.9859297,1,82,IDLE TIMEOUT
1695484871.136423,1,83
1695484871.138477,1,84
1695484871.139103,1,83,IDLE TIMEOUT
1695484871.143023,1,82,IDLE TIMEOUT
1695484871.1431541,1,81,IDLE TIMEOUT
1695484871.1432722,1,80,IDLE TIMEOUT
1695484871.2522995,1,81
1695484871.253761,1,82
1695484871.2542589,1,81,IDLE TIMEOUT
1695484871.2581959,1,80,IDLE TIMEOUT
1695484871.344481,1,81
1695484871.3467042,1,82
1695484871.3473117,1,81,IDLE TIMEOUT
1695484871.351146,1,80,IDLE TIMEOUT
1695484871.4524677,1,81
1695484871.4546723,1,82
1695484871.4600453,1,81,IDLE TIMEOUT
1695484871.6044016,1,82
1695484871.6061158,1,83
1695484871.606798,1,82,IDLE TIMEOUT
1695484871.6068933,1,81,IDLE TIMEOUT
1695484871.6105833,1,80,IDLE TIMEOUT
1695484871.6107087,1,79,IDLE TIMEOUT
1695484871.679237,1,79
1695484871.7121453,1,80
1695484871.7138355,1,81
1695484871.7144613,1,80,IDLE TIMEOUT
1695484871.7145631,1,79,IDLE TIMEOUT
1695484871.8201091,1,80
1695484871.821803,1,81
1695484871.9281251,1,82
1695484871.9298263,1,83
1695484871.9303286,1,82,IDLE TIMEOUT
1695484872.0402486,1,83
1695484872.0418072,1,84
1695484872.0426023,1,83,IDLE TIMEOUT
1695484872.0427282,1,82,IDLE TIMEOUT
1695484872.0428321,1,81,IDLE TIMEOUT
1695484872.1684039,1,82
1695484872.1701305,1,83
1695484872.1706314,1,82,IDLE TIMEOUT
1695484872.1950717,1,82
1695484872.2922513,1,83
1695484872.293955,1,84
1695484872.2980404,1,83,IDLE TIMEOUT
1695484872.3922658,1,84
1695484872.3943377,1,85
1695484872.3949573,1,84,IDLE TIMEOUT
1695484872.4471068,1,84
1695484872.5362644,1,85
1695484872.5379,1,86
1695484872.5423493,1,85,IDLE TIMEOUT
1695484872.542478,1,84,IDLE TIMEOUT
1695484872.6883993,1,85
1695484872.6902645,1,86
1695484872.691191,1,85,IDLE TIMEOUT
1695484872.6913342,1,84,IDLE TIMEOUT
1695484872.7029805,1,84
1695484872.9123998,1,85
1695484872.9144976,1,86
1695484872.915328,1,85,IDLE TIMEOUT
1695484872.9154289,1,84,IDLE TIMEOUT
1695484872.9155495,1,83,IDLE TIMEOUT
1695484872.9963324,1,84
1695484872.9981835,1,85
1695484872.9990017,1,84,IDLE TIMEOUT
1695484872.99917,1,83,IDLE TIMEOUT
1695484873.1043386,1,84
1695484873.105877,1,85
1695484873.11018,1,84,IDLE TIMEOUT
1695484873.1883862,1,85
1695484873.1904402,1,86
1695484873.2962954,1,87
1695484873.2982118,1,88
1695484873.298782,1,87,IDLE TIMEOUT
1695484873.3023207,1,86,IDLE TIMEOUT
1695484873.4122727,1,87
1695484873.4139862,1,88
1695484873.4145641,1,87,IDLE TIMEOUT
1695484873.5365093,1,88
1695484873.5384421,1,89
1695484873.5394754,1,88,IDLE TIMEOUT
1695484873.5396218,1,87,IDLE TIMEOUT
1695484873.5397654,1,86,IDLE TIMEOUT
1695484873.6925743,1,87
1695484873.6945932,1,88
1695484873.695209,1,87,IDLE TIMEOUT
1695484873.8404777,1,88
1695484873.8426278,1,89
1695484873.8479528,1,88,IDLE TIMEOUT
1695484873.8481126,1,87,IDLE TIMEOUT
1695484873.97236,1,88
1695484873.974561,1,89
1695484874.0964127,1,90
1695484874.0978706,1,91
1695484874.0983787,1,90,IDLE TIMEOUT
1695484874.216567,1,91
1695484874.2185316,1,92
1695484874.2196002,1,91,IDLE TIMEOUT
1695484874.2197967,1,90,IDLE TIMEOUT
1695484874.2199657,1,89,IDLE TIMEOUT
1695484874.3523624,1,90
1695484874.3537865,1,91
1695484874.3546813,1,90,IDLE TIMEOUT
1695484874.3547785,1,89,IDLE TIMEOUT
1695484874.3548682,1,88,IDLE TIMEOUT
1695484874.3549528,1,87,IDLE TIMEOUT
1695484874.4723032,1,88
1695484874.473829,1,89
1695484874.4743114,1,88,IDLE TIMEOUT
1695484874.4781098,1,87,IDLE TIMEOUT
1695484874.5682364,1,88
1695484874.5696743,1,89
1695484874.5703485,1,88,IDLE TIMEOUT
1695484874.570458,1,87,IDLE TIMEOUT
1695484874.5741415,1,86,IDLE TIMEOUT
1695484874.692471,1,87
1695484874.6945524,1,88
1695484874.6950536,1,87,IDLE TIMEOUT
1695484874.7050867,1,86,IDLE TIMEOUT
1695484874.832518,1,87
1695484874.834461,1,88
1695484874.8352752,1,87,IDLE TIMEOUT
1695484874.8354487,1,86,IDLE TIMEOUT
1695484874.988404,1,87
1695484874.990436,1,88
1695484874.9917243,1,87,IDLE TIMEOUT
1695484874.9918432,1,86,IDLE TIMEOUT
1695484874.9920042,1,85,IDLE TIMEOUT
1695484874.992166,1,84,IDLE TIMEOUT
1695484874.9923222,1,83,IDLE TIMEOUT
1695484875.1244936,1,84
1695484875.1266878,1,85
1695484875.1276577,1,84,IDLE TIMEOUT
1695484875.127838,1,83,IDLE TIMEOUT
1695484875.1280088,1,82,IDLE TIMEOUT
1695484875.268452,1,83
1695484875.2703266,1,84
1695484875.271105,1,83,IDLE TIMEOUT
1695484875.2712333,1,82,IDLE TIMEOUT
1695484875.3761318,1,83
1695484875.378397,1,84
1695484875.3792758,1,83,IDLE TIMEOUT
1695484875.379419,1,82,IDLE TIMEOUT
1695484875.4602723,1,83
1695484875.4622066,1,84
1695484875.5645025,1,85
1695484875.5660923,1,86
1695484875.5710807,1,85,IDLE TIMEOUT
1695484875.6604345,1,86
1695484875.6620042,1,87
1695484875.6624308,1,86,IDLE TIMEOUT
1695484875.7445068,1,87
1695484875.7462213,1,88
1695484875.7466507,1,87,IDLE TIMEOUT
1695484875.7514255,1,86,IDLE TIMEOUT
1695484875.8522904,1,87
1695484875.853973,1,88
1695484875.8548758,1,87,IDLE TIMEOUT
1695484875.8549697,1,86,IDLE TIMEOUT
1695484875.9483976,1,87
1695484875.950001,1,88
1695484875.9506512,1,87,IDLE TIMEOUT
1695484876.0924966,1,88
1695484876.0946066,1,89
1695484876.099661,1,88,IDLE TIMEOUT
1695484876.2166095,1,89
1695484876.2186701,1,88,IDLE TIMEOUT
1695484876.2188525,1,87,IDLE TIMEOUT
1695484876.2190177,1,86,IDLE TIMEOUT
1695484876.3283293,1,87
1695484876.3304565,1,88
1695484876.3315132,1,87,IDLE TIMEOUT
1695484876.3316503,1,86,IDLE TIMEOUT
1695484876.4444106,1,87
1695484876.4465313,1,88
1695484876.4471655,1,87,IDLE TIMEOUT
1695484876.4506168,1,86,IDLE TIMEOUT
1695484876.588326,1,87
1695484876.5898857,1,88
1695484876.5905354,1,87,IDLE TIMEOUT
1695484876.5906367,1,86,IDLE TIMEOUT
1695484876.594246,1,85,IDLE TIMEOUT
1695484876.6725018,1,86
1695484876.6745288,1,87
1695484876.6758623,1,86,IDLE TIMEOUT
1695484876.6759863,1,85,IDLE TIMEOUT
1695484876.6761112,1,84,IDLE TIMEOUT
1695484876.6762466,1,83,IDLE TIMEOUT
1695484876.8124504,1,84
1695484876.8144715,1,85
1695484876.900354,1,86
1695484876.9025156,1,87
1695484876.903173,1,86,IDLE TIMEOUT
1695484876.9063842,1,85,IDLE TIMEOUT
1695484876.996418,1,86
1695484876.9983613,1,87
1695484876.9989815,1,86,IDLE TIMEOUT
1695484877.0024364,1,85,IDLE TIMEOUT
1695484877.1082783,1,86
1695484877.1098745,1,87
1695484877.1105683,1,86,IDLE TIMEOUT
1695484877.1106725,1,85,IDLE TIMEOUT
1695484877.1141493,1,84,IDLE TIMEOUT
1695484877.1142766,1,83,IDLE TIMEOUT
1695484877.2204034,1,84
1695484877.2221487,1,85
1695484877.2227736,1,84,IDLE TIMEOUT
1695484877.2266417,1,83,IDLE TIMEOUT
1695484877.226761,1,82,IDLE TIMEOUT
1695484877.226889,1,81,IDLE TIMEOUT
1695484877.3362978,1,82
1695484877.338047,1,83
1695484877.3389812,1,82,IDLE TIMEOUT
1695484877.339083,1,81,IDLE TIMEOUT
1695484877.4602542,1,82
1695484877.4622056,1,83
1695484877.463236,1,82,IDLE TIMEOUT
1695484877.4633725,1,81,IDLE TIMEOUT
1695484877.588353,1,82
1695484877.5907218,1,83
1695484877.5915177,1,82,IDLE TIMEOUT
1695484877.5945857,1,81,IDLE TIMEOUT
1695484877.5952024,1,80,IDLE TIMEOUT
1695484877.728346,1,81
1695484877.7299986,1,82
1695484877.730683,1,81,IDLE TIMEOUT
1695484877.8563278,1,82
1695484877.858257,1,83
1695484877.8590114,1,82,IDLE TIMEOUT
1695484877.8622897,1,81,IDLE TIMEOUT
1695484877.9524665,1,82
1695484877.9543803,1,83
1695484877.9549613,1,82,IDLE TIMEOUT
1695484878.0845442,1,83
1695484878.0867016,1,84
1695484878.0875707,1,83,IDLE TIMEOUT
1695484878.087724,1,82,IDLE TIMEOUT
1695484878.1763525,1,83
1695484878.177896,1,84
1695484878.1783898,1,83,IDLE TIMEOUT
1695484878.2927475,1,84
1695484878.294156,1,85
1695484878.2951784,1,86
1695484878.2969685,1,87
1695484878.29747,1,86,IDLE TIMEOUT
1695484878.3011465,1,85,IDLE TIMEOUT
1695484878.520381,1,86
1695484878.5221457,1,87
1695484878.522858,1,86,IDLE TIMEOUT
1695484878.522981,1,85,IDLE TIMEOUT
1695484878.5267088,1,84,IDLE TIMEOUT
1695484878.526828,1,83,IDLE TIMEOUT
1695484878.5269437,1,82,IDLE TIMEOUT
1695484878.6085372,1,83
1695484878.6097708,1,84
1695484878.6117027,1,85
1695484878.6125164,1,84,IDLE TIMEOUT
1695484878.6126158,1,83,IDLE TIMEOUT
1695484878.6166975,1,82,IDLE TIMEOUT
1695484878.8164623,1,83
1695484878.818314,1,84
1695484878.818867,1,83,IDLE TIMEOUT
1695484878.8225846,1,82,IDLE TIMEOUT
1695484878.9246275,1,83
1695484878.925712,1,84
1695484878.9276903,1,85
1695484879.0124567,1,86
1695484879.013264,1,87
1695484879.0142796,1,88
1695484879.0160763,1,89
1695484879.1444943,1,90
1695484879.1453586,1,91
1695484879.146309,1,92
1695484879.1482508,1,91,IDLE TIMEOUT
1695484879.2363539,1,92
1695484879.2383962,1,93
1695484879.2393477,1,92,IDLE TIMEOUT
1695484879.239441,1,91,IDLE TIMEOUT
1695484879.2395415,1,90,IDLE TIMEOUT
1695484879.3523786,1,91
1695484879.3538334,1,92
1695484879.354684,1,91,IDLE TIMEOUT
1695484879.354792,1,90,IDLE TIMEOUT
1695484879.4684875,1,91
1695484879.469898,1,92
1695484879.4718182,1,93
1695484879.4759061,1,92,IDLE TIMEOUT
1695484879.5926805,1,93
1695484879.5941918,1,94
1695484879.5948894,1,93,IDLE TIMEOUT
1695484879.5949907,1,92,IDLE TIMEOUT
1695484879.59512,1,91,IDLE TIMEOUT
1695484879.5994694,1,90,IDLE TIMEOUT
1695484879.692319,1,91
1695484879.6939883,1,92
1695484879.8168046,1,93
1695484879.8181987,1,94
1695484879.8191962,1,95
1695484879.8253534,1,94,IDLE TIMEOUT
1695484879.9604337,1,95
1695484879.962412,1,96
1695484879.9669862,1,95,IDLE TIMEOUT
1695484880.0524483,1,96
1695484880.0600374,1,95,IDLE TIMEOUT
1695484880.1764724,1,96
1695484880.1784172,1,97
1695484880.182579,1,96,IDLE TIMEOUT
1695484880.3085306,1,97
1695484880.3109329,1,98
1695484880.3119793,1,97,IDLE TIMEOUT
1695484880.312111,1,96,IDLE TIMEOUT
1695484880.4362059,1,97
1695484880.4381132,1,98
1695484880.4394886,1,97,IDLE TIMEOUT
1695484880.4396348,1,96,IDLE TIMEOUT
1695484880.4397523,1,95,IDLE TIMEOUT
1695484880.4421716,1,94,IDLE TIMEOUT
1695484880.5765584,1,95
1695484880.5780032,1,96
1695484880.5793664,1,97
1695484880.5816057,1,98
1695484880.5822804,1,97,IDLE TIMEOUT
1695484880.5856779,1,96,IDLE TIMEOUT
1695484880.5858,1,95,IDLE TIMEOUT
1695484880.6882668,1,96
1695484880.6899664,1,97
1695484880.812433,1,98
1695484880.814478,1,99
1695484880.8152764,1,98,IDLE TIMEOUT
1695484880.9204087,1,99
1695484880.9219,1,100
1695484880.9242144,1,101
1695484880.9286647,1,100,IDLE TIMEOUT
1695484881.0725372,1,101
1695484881.074631,1,102
1695484881.0752537,1,101,IDLE TIMEOUT
1695484881.0799015,1,100,IDLE TIMEOUT
1695484881.0800602,1,99,IDLE TIMEOUT
1695484881.1925526,1,100
1695484881.1934435,1,101
1695484881.194369,1,102
1695484881.2003665,1,101,IDLE TIMEOUT
1695484881.3444145,1,102
1695484881.346214,1,103
1695484881.3467603,1,102,IDLE TIMEOUT
1695484881.4769256,1,103
1695484881.4778552,1,104
1695484881.4787793,1,105
1695484881.4803154,1,104,IDLE TIMEOUT
1695484881.588316,1,105
1695484881.5902584,1,106
1695484881.5944078,1,105,IDLE TIMEOUT
1695484881.7485578,1,106
1695484881.7503996,1,107
1695484881.7511764,1,106,IDLE TIMEOUT
1695484881.7513525,1,105,IDLE TIMEOUT
1695484881.852383,1,106
1695484881.8532457,1,107
1695484881.8547869,1,106,IDLE TIMEOUT
1695484881.8594964,1,105,IDLE TIMEOUT
1695484881.8596292,1,104,IDLE TIMEOUT
1695484881.928333,1,105
1695484881.9300652,1,106
1695484881.930602,1,105,IDLE TIMEOUT
1695484881.934471,1,104,IDLE TIMEOUT
1695484882.0764606,1,105
1695484882.0787191,1,106
1695484882.0800207,1,105,IDLE TIMEOUT
1695484882.0801666,1,104,IDLE TIMEOUT
1695484882.0803168,1,103,IDLE TIMEOUT
1695484882.236494,1,104
1695484882.2388031,1,105
1695484882.239624,1,104,IDLE TIMEOUT
1695484882.3523872,1,105
1695484882.354704,1,106
1695484882.3561134,1,105,IDLE TIMEOUT
1695484882.356298,1,104,IDLE TIMEOUT
1695484882.356483,1,103,IDLE TIMEOUT
1695484882.3585792,1,102,IDLE TIMEOUT
1695484882.472442,1,103
1695484882.4744012,1,104
1695484882.5885556,1,105
1695484882.5907784,1,106
1695484882.591338,1,105,IDLE TIMEOUT
1695484882.5958667,1,104,IDLE TIMEOUT
1695484882.7442207,1,105
1695484882.7457654,1,106
1695484882.7462883,1,105,IDLE TIMEOUT
1695484882.750148,1,104,IDLE TIMEOUT
1695484882.7548964,1,103,IDLE TIMEOUT
1695484882.7605834,1,102,IDLE TIMEOUT
1695484882.860241,1,103
1695484882.8618603,1,104
1695484882.8623924,1,103,IDLE TIMEOUT
1695484882.8664827,1,102,IDLE TIMEOUT
1695484882.8666444,1,101,IDLE TIMEOUT
1695484882.9765673,1,102
1695484882.9788067,1,103
1695484882.9796715,1,102,IDLE TIMEOUT
1695484882.9798656,1,101,IDLE TIMEOUT
1695484883.0804157,1,102
1695484883.0825195,1,103
1695484883.083145,1,102,IDLE TIMEOUT
1695484883.091107,1,101,IDLE TIMEOUT
1695484883.2125967,1,102
1695484883.2146533,1,103
1695484883.2154624,1,102,IDLE TIMEOUT
1695484883.2156188,1,101,IDLE TIMEOUT
1695484883.3562937,1,102
1695484883.3581164,1,103
1695484883.3588667,1,102,IDLE TIMEOUT
1695484883.3589933,1,101,IDLE TIMEOUT
1695484883.4883533,1,102
1695484883.4901867,1,103
1695484883.4907928,1,102,IDLE TIMEOUT
1695484883.490889,1,101,IDLE TIMEOUT
1695484883.628284,1,102
1695484883.6299067,1,101,IDLE TIMEOUT
1695484883.6300457,1,100,IDLE TIMEOUT
1695484883.634033,1,99,IDLE TIMEOUT
1695484883.7683818,1,100
1695484883.770659,1,101
1695484883.7715054,1,100,IDLE TIMEOUT
1695484883.864323,1,101
1695484883.8662584,1,102
1695484883.8672965,1,101,IDLE TIMEOUT
1695484883.867448,1,100,IDLE TIMEOUT
1695484883.86759,1,99,IDLE TIMEOUT
1695484883.870974,1,98,IDLE TIMEOUT
1695484883.8711417,1,97,IDLE TIMEOUT
1695484883.9443383,1,98
1695484883.9459894,1,99
1695484883.9465816,1,98,IDLE TIMEOUT
1695484883.946678,1,97,IDLE TIMEOUT
1695484883.9672177,1,97
1695484883.9682043,1,97
1695484884.0602646,1,98
1695484884.0624523,1,99
1695484884.0632243,1,98,IDLE TIMEOUT
1695484884.0633442,1,97,IDLE TIMEOUT
1695484884.1602898,1,98
1695484884.1622174,1,99
1695484884.2679522,1,100
1695484884.2696657,1,101
